mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	663999	A>B	Stotis–Vikingų g.–Oro uostas	315	315	-1.4	Prūsų st.	324.89999	0.2	Aguonų st.	319.5	1	Autobusai	1	01-Ž	2-2963	337	336	0	0
delay	663999	B>A	Oro uostas–Vikingų g.–Stotis	341	341	-3	Aguonų st.	355.29999	0.2	Vikingų st.	344.29999	1	Autobusai	1	01-Ž	2-2963	360	356	0	1
delay	663999	A>B	Stotis–Vikingų g.–Oro uostas	365	367	-1.3	Prūsų st.	376.79999	1.9	Stotis	367.89999	1	Autobusai	1	01-Ž	2-2963	388	388	0	0
delay	663999	B>A	Oro uostas–Vikingų g.–Stotis	391	392	-2.3	Aguonų st.	406.10001	0.89999998	Vikingų st.	394.89999	1	Autobusai	1	01-Ž	2-2963	410	407	0	0
delay	663999	A>B	Stotis–Vikingų g.–Oro uostas	415	417	-1.3	Prūsų st.	426.70001	2.5	Stotis	418.5	1	Autobusai	1	01-Ž	2-2963	438	437	0	0
delay	663999	B>A	Oro uostas–Vikingų g.–Stotis	443	443	-0.30000001	Vikingų st.	445.70001	3.0999999	Aguonų st.	463.29999	1	Autobusai	1	01-Ž	2-2963	462	464	1	0
delay	663999	A>B	Stotis–Vikingų g.–Oro uostas	476	477	-1.7	Vikingų slėnis	493	2	Stotis	479	1	Autobusai	1	01-Ž	2-2963	499	498	0	0
delay	663999	B>A	Oro uostas–Vikingų g.–Stotis	504	504	-0.2	„Sparta“	518.09998	1.3	Vikingų slėnis	509.29999	1	Autobusai	1	01-Ž	2-2963	522	521	0	0
delay	663999	A>B	Stotis–Vikingų g.–Oro uostas	556	562	1.1	Prūsų st.	569.09998	2.5999999	Aguonų st.	563.59998	1	Autobusai	1	01-Ž	2-2963	578	580	0	1
