mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	315	317	-1	Prūsų st.	325.29999	0.60000002	Aguonų st.	319.89999	1	Autobusai	1	01-Ž	2-2963	337	336	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	341	342	-0.40000001	„Sparta“	356.10001	0.80000001	Vikingų slėnis	346.79999	1	Autobusai	1	01-Ž	2-2963	360	359	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	365	365	-1.1	Prūsų st.	376.89999	0.30000001	Vikingų st.	385.39999	1	Autobusai	1	01-Ž	2-2963	388	389	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	391	392	-0.1	Aguonų st.	408.10001	2	Vikingų slėnis	398.10001	1	Autobusai	1	01-Ž	2-2963	410	409	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	415	415	-1.4	Prūsų st.	426.70001	-1.1	Vikingų st.	434	1	Autobusai	1	01-Ž	2-2963	438	437	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	443	443	-1.4	„Sparta“	457	0.2	Vikingų st.	446.20001	1	Autobusai	1	01-Ž	2-2963	462	460	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	476	476	-1.6	Aguonų st.	480.60001	-0.2	Naujininkai	489.79999	1	Autobusai	1	01-Ž	2-2963	499	499	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	504	505	-2	Aguonų st.	518.40002	1.5	Vikingų st.	507.60001	1	Autobusai	1	01-Ž	2-2963	522	519	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	556	554	-1.1	Prūsų st.	566.90002	0.1	Naujininkai	569.09998	1	Autobusai	1	01-Ž	2-2963	578	578	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	587	587	-2.2	Aguonų st.	601.90002	1.1	Vikingų slėnis	592.09998	1	Autobusai	1	01-Ž	2-2963	605	602	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	627	626	-1	Prūsų st.	639.09998	-0.2	Naujininkai	640.79999	1	Autobusai	1	01-Ž	2-2963	650	650	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	655	655	-1.3	„Sparta“	669.09998	0.40000001	Prūsų st.	666.29999	1	Autobusai	1	01-Ž	2-2963	674	672	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	679	678	-1.7	„Sparta“	687.5	-0.5	Naujininkai	692.5	1	Autobusai	1	01-Ž	2-2963	702	702	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	707	707	-1.1	„Sparta“	721.40002	-0.1	Prūsų st.	717.90002	1	Autobusai	1	01-Ž	2-2963	726	725	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	732	732	-1.9	Prūsų st.	743.09998	-0.80000001	Vikingų slėnis	749.90002	1	Autobusai	1	01-Ž	2-2963	755	755	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	760	760	-0.30000001	„Sparta“	775.09998	1.1	Prūsų st.	772	1	Autobusai	1	01-Ž	2-2963	779	778	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	784	783	-1.9	Prūsų st.	795.20001	-0.60000002	Vikingų st.	803.5	1	Autobusai	1	01-Ž	2-2963	807	807	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	812	812	-1.2	„Sparta“	826.20001	1.2	Prūsų st.	824.09998	1	Autobusai	1	01-Ž	2-2963	831	829	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	841	843	-2.4000001	Prūsų st.	851.70001	0.80000001	Aguonų st.	847.90002	1	Autobusai	1	01-Ž	2-2963	864	864	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	869	870	0.2	„Sparta“	884.59998	2	Vikingų slėnis	876.09998	1	Autobusai	1	01-Ž	2-2963	888	888	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	906	909	0.60000002	Prūsų st.	919.59998	1.3	Aguonų st.	913.40002	1	Autobusai	1	01-Ž	2-2963	929	931	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	934	935	0.2	„Sparta“	949.70001	1.8	Vikingų slėnis	940.79999	1	Autobusai	1	01-Ž	2-2963	953	953	0	0
delay	637924	A>B	Stotis–Vikingų g.–Oro uostas	958	959	-2.7	Prūsų st.	968.29999	0.89999998	Stotis	959.90002	1	Autobusai	1	01-Ž	2-2963	981	980	0	0
delay	637924	B>A	Oro uostas–Vikingų g.–Stotis	986	987	1	Aguonų st.	1004.3	1.8	Prūsų st.	998.79999	1	Autobusai	1	01-Ž	2-2963	1005	1005	0	0
