mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	583851	A>B	Stotis–Vikingų g.–Oro uostas	324	323	-0.69999999	Aguonų st.	327.60001	3.3	Vikingų st.	338.79999	1	Autobusai	1	01-Ž	2-2963	339	342	1	0
delay	583851	B>A	Oro uostas–Vikingų g.–Stotis	344	344	0	Aguonų st.	355.89999	1.2	Prūsų st.	352.89999	1	Autobusai	1	01-Ž	2-2963	359	359	0	0
delay	583851	A>B	Stotis–Vikingų g.–Oro uostas	365	364	-1	Prūsų st.	374	2.4000001	Vikingų st.	380.79999	1	Autobusai	1	01-Ž	2-2963	382	384	0	0
delay	583851	B>A	Oro uostas–Vikingų g.–Stotis	387	388	-0.5	„Sparta“	398.60001	3.8	Aguonų st.	404.70001	1	Autobusai	1	01-Ž	2-2963	404	408	1	1
delay	583851	A>B	Stotis–Vikingų g.–Oro uostas	415	414	-1.1	Prūsų st.	424.89999	1.9	Vikingų st.	431.39999	1	Autobusai	1	01-Ž	2-2963	433	435	0	0
delay	583851	B>A	Oro uostas–Vikingų g.–Stotis	438	438	-0.2	Oro uostas	437.79999	2.4000001	Prūsų st.	448.10001	1	Autobusai	1	01-Ž	2-2963	455	456	0	0
delay	583851	A>B	Stotis–Vikingų g.–Oro uostas	460	460	0.40000001	Stotis	460.60001	5.1999998	Vikingų st.	479.60001	1	Autobusai	1	01-Ž	2-2963	478	483	1	1
delay	583851	B>A	Oro uostas–Vikingų g.–Stotis	483	483	-0.2	Vikingų slėnis	486.89999	3.2	Aguonų st.	498.10001	1	Autobusai	1	01-Ž	2-2963	498	502	1	1
delay	583851	A>B	Stotis–Vikingų g.–Oro uostas	504	503	-1.1	Aguonų st.	507.20001	3.2	Vikingų st.	519.59998	1	Autobusai	1	01-Ž	2-2963	520	523	1	0
delay	583851	B>A	Oro uostas–Vikingų g.–Stotis	525	525	0.1	Oro uostas	525.20001	4.5	Aguonų st.	541.40002	1	Autobusai	1	01-Ž	2-2963	540	545	1	1
delay	583851	A>B	Stotis–Vikingų g.–Oro uostas	578	577	-0.30000001	Stotis	577.90002	5.9000001	Vikingų st.	595.40002	1	Autobusai	1	01-Ž	2-2963	593	599	1	1
delay	583851	B>A	Oro uostas–Vikingų g.–Stotis	598	601	2.3	Oro uostas	600.40002	3.7	Prūsų st.	609.40002	1	Autobusai	1	01-Ž	2-2963	613	617	1	1
delay	583851	A>B	Stotis–Vikingų g.–Oro uostas	622	621	-0.40000001	Stotis	621.59998	4.3000002	Vikingų st.	637.70001	1	Autobusai	1	01-Ž	2-2963	637	641	1	1
delay	583851	B>A	Oro uostas–Vikingų g.–Stotis	642	642	0.1	Oro uostas	642.09998	3.9000001	Aguonų st.	657.79999	1	Autobusai	1	01-Ž	2-2963	657	661	1	1
