mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	324	323	-1	Aguonų st.	327.29999	3	Vikingų st.	338.39999	1	Autobusai	1	01-Ž	2-2963	339	342	0	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	344	344	-0.1	Vikingų slėnis	348	0.60000002	Prūsų st.	352.20001	1	Autobusai	1	01-Ž	2-2963	359	359	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	365	364	-1.1	Prūsų st.	373.89999	2.2	Vikingų st.	380.70001	1	Autobusai	1	01-Ž	2-2963	382	384	0	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	387	387	-0.69999999	Aguonų st.	400.29999	1.4	Prūsų st.	396	1	Autobusai	1	01-Ž	2-2963	404	403	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	415	414	-2	Prūsų st.	424	1.4	Vikingų st.	430.79999	1	Autobusai	1	01-Ž	2-2963	433	434	0	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	438	438	0	Oro uostas	438.10001	2.7	Prūsų st.	448.29999	1	Autobusai	1	01-Ž	2-2963	455	457	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	460	459	-0.60000002	Prūsų st.	470.39999	3	Vikingų st.	477.39999	1	Autobusai	1	01-Ž	2-2963	478	481	0	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	483	484	0.89999998	Oro uostas	484	4.9000001	Aguonų st.	499.79999	1	Autobusai	1	01-Ž	2-2963	498	503	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	504	503	-1	Aguonų st.	507.20001	3.5	Vikingų st.	519.90002	1	Autobusai	1	01-Ž	2-2963	520	523	1	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	525	525	-0.2	Vikingų slėnis	528.90002	2.5	Aguonų st.	539.40002	1	Autobusai	1	01-Ž	2-2963	540	543	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	578	577	-0.2	Stotis	577.79999	10.8	Vikingų st.	600.29999	1	Autobusai	1	01-Ž	2-2963	593	603	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	598	604	5.5	Oro uostas	603.5	10.3	Prūsų st.	615.90002	1	Autobusai	1	01-Ž	2-2963	613	623	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	622	621	-1.1	Aguonų st.	625	5.9000001	Vikingų st.	639.29999	1	Autobusai	1	01-Ž	2-2963	637	643	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	642	642	0.1	Oro uostas	642	2.2	Prūsų st.	651.90002	1	Autobusai	1	01-Ž	2-2963	657	659	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	665	664	-0.60000002	Aguonų st.	668.59998	5.3000002	Vikingų st.	681.90002	1	Autobusai	1	01-Ž	2-2963	680	685	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	685	687	1.6	Oro uostas	686.5	4.4000001	Aguonų st.	701.29999	1	Autobusai	1	01-Ž	2-2963	700	705	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	706	705	-1.3	Aguonų st.	708.90002	3.0999999	Vikingų st.	720.5	1	Autobusai	1	01-Ž	2-2963	721	724	1	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	726	727	0.5	Oro uostas	726.5	2.9000001	Aguonų st.	740.79999	1	Autobusai	1	01-Ž	2-2963	741	744	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	748	747	-1.5	Aguonų st.	750.59998	4	Vikingų st.	763.40002	1	Autobusai	1	01-Ž	2-2963	763	767	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	767	768	0.30000001	Oro uostas	767.29999	2.2	Aguonų st.	781.09998	1	Autobusai	1	01-Ž	2-2963	782	784	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	788	787	-0.89999998	„Sparta“	793.29999	6.5999999	Vikingų st.	806.09998	1	Autobusai	1	01-Ž	2-2963	803	809	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	807	810	3	Oro uostas	810	9.3000002	Aguonų st.	828.29999	1	Autobusai	1	01-Ž	2-2963	822	832	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	830	834	4.1999998	Aguonų st.	838.40002	11.7	Vikingų st.	853.09998	1	Autobusai	1	01-Ž	2-2963	845	856	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	855	858	2.3	Oro uostas	857.40002	4.8000002	Aguonų st.	871.70001	1	Autobusai	1	01-Ž	2-2963	870	875	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	878	880	1.1	„Sparta“	887.29999	5.5999999	Vikingų st.	897	1	Autobusai	1	01-Ž	2-2963	895	900	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	899	900	1.3	Oro uostas	900.29999	3.3	Prūsų st.	910	1	Autobusai	1	01-Ž	2-2963	916	919	1	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	922	922	-0.1	„Sparta“	930.09998	4.5	Vikingų st.	939.90002	1	Autobusai	1	01-Ž	2-2963	939	943	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	943	944	0.5	Oro uostas	943.5	3.8	Naujininkai	953.5	1	Autobusai	1	01-Ž	2-2963	960	964	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	969	969	0.2	Prūsų st.	980.29999	5.0999999	Vikingų st.	988.5	1	Autobusai	1	01-Ž	2-2963	987	992	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	991	992	0.2	Aguonų st.	1005.3	2.5	Prūsų st.	1001.2	1	Autobusai	1	01-Ž	2-2963	1008	1008	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	1015	1015	0.5	Aguonų st.	1019.8	11.7	Vikingų st.	1041.2	1	Autobusai	1	01-Ž	2-2963	1033	1044	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	1037	1047	9.6000004	Oro uostas	1046.5	14.7	Naujininkai	1058.5	1	Autobusai	1	01-Ž	2-2963	1054	1067	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	1061	1066	4.1999998	Prūsų st.	1076.3	6.5999999	Vikingų st.	1082	1	Autobusai	1	01-Ž	2-2963	1079	1085	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	1083	1085	1.8	Oro uostas	1084.9	3.8	Prūsų st.	1094.5	1	Autobusai	1	01-Ž	2-2963	1100	1102	1	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	1133	1134	1.8	Aguonų st.	1139	5.5	Vikingų st.	1152.9	1	Autobusai	1	01-Ž	2-2963	1151	1156	1	1
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	1155	1160	4.6999998	Oro uostas	1159.8	8.3000002	Prūsų st.	1170.9	1	Autobusai	1	01-Ž	2-2963	1172	1178	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	1178	1177	-3.3	Prūsų st.	1185.8	1.3	Vikingų st.	1193.8	1	Autobusai	1	01-Ž	2-2963	1196	1197	1	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	1200	1202	1.9	Oro uostas	1201.9	4.9000001	„Sparta“	1215	1	Autobusai	1	01-Ž	2-2963	1215	1220	1	1
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	1220	1219	-2	Aguonų st.	1222.3	1.7	Vikingų st.	1233.1	1	Autobusai	1	01-Ž	2-2963	1235	1236	0	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	1239	1239	0.2	Oro uostas	1239.2	1.6	Prūsų st.	1248.3	1	Autobusai	1	01-Ž	2-2963	1254	1255	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	1259	1260	2	Prūsų st.	1269	3.9000001	Vikingų st.	1274.3	1	Autobusai	1	01-Ž	2-2963	1274	1277	1	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	1282	1281	-1.2	Oro uostas	1280.8	0.30000001	„Sparta“	1292.3	1	Autobusai	1	01-Ž	2-2963	1297	1297	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	1308	1306	-2.0999999	Prūsų st.	1313.9	1.7	Vikingų st.	1321.2	1	Autobusai	1	01-Ž	2-2963	1323	1324	0	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	1335	1335	-0.1	Oro uostas	1334.9	0.5	Prūsų st.	1343.1	1	Autobusai	1	01-Ž	2-2963	1350	1350	0	0
delay	590312	A>B	Stotis–Vikingų g.–Oro uostas	1353	1353	-0.30000001	Aguonų st.	1356.9	3.8	Vikingų st.	1368.2	1	Autobusai	1	01-Ž	2-2963	1368	1371	1	0
delay	590312	B>A	Oro uostas–Vikingų g.–Stotis	1374	1376	2.2	Oro uostas	1376.3	3.3	Prūsų st.	1385	1	Autobusai	1	01-Ž	2-2963	1389	1393	1	1
delay	590378	A>B	Fabijoniškės–Baltupiai–Markučiai	325	326	-0.1	Naujakiemio st.	338.20001	2	Žalgirio st.	345.20001	10	Autobusai	10	01-Ž	2-861	362	363	0	0
delay	590378	B>A	Markučiai–Baltupiai–Fabijoniškės	367	367	-2.4000001	Liudo Giros st.	404.10001	0.89999998	Užupio st.	373.20001	10	Autobusai	10	01-Ž	2-861	409	406	0	0
delay	590378	A>B	Fabijoniškės–Baltupiai–Markučiai	419	420	-4.5999999	Karaliaus Mindaugo tiltas	452	1.4	Antano Jonyno st.	422.89999	10	Autobusai	10	01-Ž	2-861	468	465	1	0
