mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	324	324	0	Aguonų st.	328.29999	3.5999999	Vikingų st.	339	1	Autobusai	1	01-Ž	2-2963	339	342	1	0
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	344	346	1.3	Oro uostas	345.39999	3.3	Prūsų st.	355	1	Autobusai	1	01-Ž	2-2963	359	362	1	0
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	365	366	-1.4	Prūsų st.	373.60001	1.7	Vikingų st.	380.10001	1	Autobusai	1	01-Ž	2-2963	382	383	0	0
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	387	389	0.5	„Sparta“	399.5	2.0999999	Prūsų st.	396.79999	1	Autobusai	1	01-Ž	2-2963	404	405	0	0
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	415	415	-1	Prūsų st.	425	3.3	Vikingų st.	432.70001	1	Autobusai	1	01-Ž	2-2963	433	436	1	0
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	438	440	1.1	Oro uostas	439.10001	4.5	Prūsų st.	450.10001	1	Autobusai	1	01-Ž	2-2963	455	458	1	0
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	460	461	0	Prūsų st.	471	4.4000001	Vikingų st.	478.79999	1	Autobusai	1	01-Ž	2-2963	478	482	1	1
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	483	485	1.1	Oro uostas	484.10001	3.8	Prūsų st.	494.39999	1	Autobusai	1	01-Ž	2-2963	498	501	1	0
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	504	504	0.30000001	Aguonų st.	508.5	6.0999999	Vikingų st.	522.5	1	Autobusai	1	01-Ž	2-2963	520	526	1	1
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	525	529	3.4000001	Oro uostas	528.5	6.9000001	Aguonų st.	543.79999	1	Autobusai	1	01-Ž	2-2963	540	547	1	1
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	578	578	0.60000002	Aguonų st.	582.79999	6.3000002	Vikingų st.	595.79999	1	Autobusai	1	01-Ž	2-2963	593	599	1	1
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	598	601	2.2	Oro uostas	600.29999	8	Prūsų st.	613.59998	1	Autobusai	1	01-Ž	2-2963	613	621	1	1
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	622	622	0	Aguonų st.	626.29999	6.3000002	Vikingų st.	639.70001	1	Autobusai	1	01-Ž	2-2963	637	643	1	1
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	642	647	4.9000001	Oro uostas	646.90002	9.3000002	Aguonų st.	663.20001	1	Autobusai	1	01-Ž	2-2963	657	667	1	1
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	665	666	0.69999999	Aguonų st.	669.90002	7.5	Vikingų st.	683.90002	1	Autobusai	1	01-Ž	2-2963	680	687	1	1
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	685	689	3.5	Oro uostas	688.59998	10.5	Aguonų st.	707.40002	1	Autobusai	1	01-Ž	2-2963	700	711	1	1
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	706	710	4.9000001	Stotis	711	12.6	Vikingų st.	730	1	Autobusai	1	01-Ž	2-2963	721	733	1	1
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	726	738	10.9	Oro uostas	737	15.2	Aguonų st.	753.09998	1	Autobusai	1	01-Ž	2-2963	741	757	1	1
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	748	754	5.9000001	Aguonų st.	758.20001	11.2	Vikingų st.	770.59998	1	Autobusai	1	01-Ž	2-2963	763	774	1	1
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	767	779	11.8	Oro uostas	778.79999	20.700001	Aguonų st.	799.59998	1	Autobusai	1	01-Ž	2-2963	782	803	1	1
delay	597247	A>B	Stotis–Vikingų g.–Oro uostas	788	804	15.9	Aguonų st.	808.09998	21.700001	Vikingų st.	821.09998	1	Autobusai	1	01-Ž	2-2963	803	824	1	1
delay	597247	B>A	Oro uostas–Vikingų g.–Stotis	807	826	19.1	Oro uostas	826.09998	22.4	Aguonų st.	841.29999	1	Autobusai	1	01-Ž	2-2963	822	845	1	1
