mode	RunID	Tipas	Pavadinimas	planStartTime	startTime	ahead	aStop	aStopTime	behind	bStop	bStopTime	TripLine	Transport	Line	Run	GPSNum	planEndTime	endTime	irregularAllStops	irregularEndPoints
----	-----	-----	-----------	-------------	---------	-----	-----	---------	------	-----	---------	--------	---------	----	---	------	-----------	-------	-----------------	------------------
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	324	323	-0.89999998	Aguonų st.	327.29999	2.8	Vikingų st.	338.20001	1	Autobusai	1	01-Ž	2-2676	339	341	0	0
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	344	346	0.60000002	Vikingų slėnis	349	2.0999999	Vikingų st.	348.10001	1	Autobusai	1	01-Ž	2-2676	359	361	0	0
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	365	365	-1.6	Prūsų st.	373.5	2.2	Vikingų st.	380.60001	1	Autobusai	1	01-Ž	2-2676	382	384	0	0
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	387	388	-0.40000001	Aguonų st.	400.60001	1.3	Vikingų st.	390.29999	1	Autobusai	1	01-Ž	2-2676	404	404	0	0
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	415	414	-1.5	Prūsų st.	424.5	1.7	Vikingų st.	431.10001	1	Autobusai	1	01-Ž	2-2676	433	434	0	0
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	438	439	0.30000001	Oro uostas	438.39999	2.8	Prūsų st.	448.5	1	Autobusai	1	01-Ž	2-2676	455	457	0	0
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	460	460	-0.40000001	Aguonų st.	463.70001	4.8000002	Vikingų st.	479.20001	1	Autobusai	1	01-Ž	2-2676	478	482	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	483	484	0.69999999	Oro uostas	483.70001	2.8	Aguonų st.	497.70001	1	Autobusai	1	01-Ž	2-2676	498	501	0	0
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	504	503	0.2	Aguonų st.	508.39999	3.8	Vikingų st.	520.20001	1	Autobusai	1	01-Ž	2-2676	520	523	1	0
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	525	526	0.69999999	Oro uostas	525.79999	3.8	Prūsų st.	536.5	1	Autobusai	1	01-Ž	2-2676	540	544	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	578	578	0.2	Aguonų st.	582.29999	5.3000002	Vikingų st.	594.70001	1	Autobusai	1	01-Ž	2-2676	593	598	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	598	601	2.0999999	Oro uostas	600.09998	3.9000001	„Sparta“	611.90002	1	Autobusai	1	01-Ž	2-2676	613	617	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	622	621	-0.1	Stotis	622.20001	5.4000001	Vikingų st.	638.79999	1	Autobusai	1	01-Ž	2-2676	637	642	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	642	644	1.4	Oro uostas	643.5	4.3000002	Prūsų st.	654	1	Autobusai	1	01-Ž	2-2676	657	661	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	665	665	-0.30000001	„Sparta“	670.90002	3.3	Vikingų st.	679.79999	1	Autobusai	1	01-Ž	2-2676	680	683	1	0
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	685	690	5.3000002	Oro uostas	690.40002	9.1999998	Prūsų st.	701.79999	1	Autobusai	1	01-Ž	2-2676	700	709	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	706	707	1.5	Aguonų st.	711.79999	8.3000002	Vikingų st.	725.70001	1	Autobusai	1	01-Ž	2-2676	721	729	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	726	731	5.1999998	Oro uostas	731.09998	7	Aguonų st.	745	1	Autobusai	1	01-Ž	2-2676	741	748	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	748	747	-1.1	Aguonų st.	751.20001	5.3000002	Vikingų st.	764.70001	1	Autobusai	1	01-Ž	2-2676	763	768	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	767	772	4.4000001	Oro uostas	771.40002	7	Prūsų st.	781.59998	1	Autobusai	1	01-Ž	2-2676	782	789	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	788	787	-1.4	Aguonų st.	790.90002	2.9000001	Vikingų st.	802.29999	1	Autobusai	1	01-Ž	2-2676	803	806	0	0
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	807	808	0.30000001	Oro uostas	807.40002	5	Aguonų st.	823.90002	1	Autobusai	1	01-Ž	2-2676	822	827	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	830	832	2.9000001	Aguonų st.	837.09998	9.6999998	Vikingų st.	851.09998	1	Autobusai	1	01-Ž	2-2676	845	854	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	855	862	7.0999999	Oro uostas	862.09998	13	Aguonų st.	879.90002	1	Autobusai	1	01-Ž	2-2676	870	883	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	878	883	2.5999999	„Sparta“	888.90002	7	Vikingų st.	898.40002	1	Autobusai	1	01-Ž	2-2676	895	902	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	899	903	4.5	Oro uostas	903.59998	8.8999996	Prūsų st.	915.5	1	Autobusai	1	01-Ž	2-2676	916	923	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	922	922	0.1	Aguonų st.	926.29999	4.3000002	Vikingų st.	939.70001	1	Autobusai	1	01-Ž	2-2676	939	943	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	943	946	1.4	Oro uostas	944.5	8.1999998	Prūsų st.	958.90002	1	Autobusai	1	01-Ž	2-2676	960	966	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	969	972	2.7	Prūsų st.	982.79999	8.5	Vikingų st.	992	1	Autobusai	1	01-Ž	2-2676	987	995	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	991	999	7.5999999	Oro uostas	998.59998	14	Prūsų st.	1012.6	1	Autobusai	1	01-Ž	2-2676	1008	1022	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	1015	1022	7.4000001	Aguonų st.	1026.6	15.2	Vikingų st.	1044.6	1	Autobusai	1	01-Ž	2-2676	1033	1048	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	1037	1053	15.6	Oro uostas	1052.8	19.700001	Prūsų st.	1064.4	1	Autobusai	1	01-Ž	2-2676	1054	1073	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	1061	1073	12.8	Aguonų st.	1077.9	19.799999	Vikingų st.	1095.2	1	Autobusai	1	01-Ž	2-2676	1079	1098	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	1083	1101	17.5	Oro uostas	1100.5	20	Prūsų st.	1110.7	1	Autobusai	1	01-Ž	2-2676	1100	1119	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	1133	1138	2.0999999	Prūsų st.	1146.1	7.1999998	Vikingų st.	1154.6	1	Autobusai	1	01-Ž	2-2676	1151	1158	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	1155	1163	7.5	Oro uostas	1162.5	11.3	Prūsų st.	1173.9	1	Autobusai	1	01-Ž	2-2676	1172	1181	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	1178	1184	3.2	Prūsų st.	1192.2	7.8000002	Vikingų st.	1200.2	1	Autobusai	1	01-Ž	2-2676	1196	1203	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	1200	1207	6.5	Oro uostas	1206.6	9.8999996	Aguonų st.	1221.8	1	Autobusai	1	01-Ž	2-2676	1215	1225	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	1220	1225	5.6999998	Stotis	1225.7	11.1	Vikingų st.	1242.5	1	Autobusai	1	01-Ž	2-2676	1235	1246	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	1239	1247	7.9000001	Oro uostas	1246.9	10	Prūsų st.	1256.7	1	Autobusai	1	01-Ž	2-2676	1254	1263	1	1
delay	617398	A>B	Stotis–Vikingų g.–Oro uostas	1259	1263	4.5999999	Prūsų st.	1271.6	8.8999996	Vikingų st.	1279.3	1	Autobusai	1	01-Ž	2-2676	1274	1283	1	1
delay	617398	B>A	Oro uostas–Vikingų g.–Stotis	1282	1284	1.9	Oro uostas	1283.9	4.8000002	Prūsų st.	1294.5	1	Autobusai	1	01-Ž	2-2676	1297	1301	1	1
