RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
651049	2-200	719	B>A	Oro uostas–Vikingų g.–Stotis	443	443.01001	0.2	Vikingų st.	446.20001	3.5999999	Aguonų st.	463.89999	1	Autobusai	1	01-Ž
651049	2-200	719	A>B	Stotis–Vikingų g.–Oro uostas	906	891.17999	-14.8	Stotis	893.70001	3.2	Naujininkai	923.20001	1	Autobusai	1	01-Ž
651049	2-200	719	B>A	Oro uostas–Vikingų g.–Stotis	934	935.66998	1.8	Oro uostas	935.90002	4.3000002	Aguonų st.	955.5	1	Autobusai	1	01-Ž
651049	2-200	719	B>A	Oro uostas–Vikingų g.–Stotis	986	987.16998	1.1	Vikingų st.	990.09998	5.9000001	Aguonų st.	1009.1	1	Autobusai	1	01-Ž
651049	2-200	719	B>A	Oro uostas–Vikingų g.–Stotis	1039	1040.63	1.7	Oro uostas	1040.9	4.5999999	Aguonų st.	1060.8	1	Autobusai	1	01-Ž
651049	2-200	719	A>B	Stotis–Vikingų g.–Oro uostas	1096	1101.8	5.8000002	Stotis	1102.5	8.1999998	Vikingų st.	1123.3	1	Autobusai	1	01-Ž
651049	2-200	719	B>A	Oro uostas–Vikingų g.–Stotis	1123	1127.92	4.6999998	Vikingų st.	1130.8	8	Prūsų st.	1142	1	Autobusai	1	01-Ž
651220	2-547	936	B>A	Markučiai–Baltupiai–Fabijoniškės	474	474.04001	0.1	Subačiaus st.	477.89999	12.1	Naujakiemio st.	517.70001	10	Autobusai	10	01-Ž
651590	2-2977	781	B>A	Markučiai–Baltupiai–Fabijoniškės	582	583.71002	-1.6	Antano Jonyno st.	623.29999	3.7	Bernardinų sodas	594.5	10	Autobusai	10	01-Ž
651590	2-2977	781	A>B	Fabijoniškės–Baltupiai–Markučiai	663	665.01001	-0.80000001	Didlaukio st.	675.5	3.0999999	Antano Jonyno st.	668.59998	10	Autobusai	10	01-Ž
651590	2-2977	781	B>A	Markučiai–Baltupiai–Fabijoniškės	715	716.96002	1.7	Bernardinų sodas	725.59998	4.1999998	Ateities st.	756.5	10	Autobusai	10	01-Ž
651590	2-2977	781	B>A	Markučiai–Baltupiai–Fabijoniškės	826	825.01001	-0.89999998	Markučiai	825.09998	3.5	Tauragnų st.	854.20001	10	Autobusai	10	01-Ž
651590	2-2977	781	A>B	Fabijoniškės–Baltupiai–Markučiai	996	995.70001	-1.3	Didlaukio st.	1008	6.8000002	Užupio st.	1043.4	10	Autobusai	10	01-Ž
651590	2-2977	781	B>A	Markučiai–Baltupiai–Fabijoniškės	1049	1052.24	3	Dailės akademija	1059.4	24.700001	Tauragnų st.	1102.4	10	Autobusai	10	01-Ž
651590	2-2977	781	A>B	Fabijoniškės–Baltupiai–Markučiai	1129	1129.26	0	Didlaukio st.	1142.3	3.2	Giedraičių st.	1154.1	10	Autobusai	10	01-Ž
651382	2-1681	507	B>A	Markučiai–Baltupiai–Fabijoniškės	376	377.38	-3.3	Antano Jonyno st.	413.60001	1.8	Zarasų st.	380.29999	10	Autobusai	10	02
651382	2-1681	507	A>B	Fabijoniškės–Baltupiai–Markučiai	426	427.73999	1.7	Kaimelio žiedas	428.79999	11.7	Subačiaus st.	482.70001	10	Autobusai	10	02
651382	2-1681	507	B>A	Markučiai–Baltupiai–Fabijoniškės	484	488.10999	3.3	Antano Jonyno st.	532.29999	11.2	Bernardinų sodas	504.10001	10	Autobusai	10	02
651382	2-1681	507	B>A	Markučiai–Baltupiai–Fabijoniškės	595	597.33002	0.30000001	Antano Jonyno st.	638.20001	3.3	Karaliaus Mindaugo tiltas	611.09998	10	Autobusai	10	02
651382	2-1681	507	A>B	Fabijoniškės–Baltupiai–Markučiai	908	910.06	-2.4000001	Karaliaus Mindaugo tiltas	941.79999	3.0999999	Liudo Giros st.	915.29999	10	Autobusai	10	02
651382	2-1681	507	A>B	Fabijoniškės–Baltupiai–Markučiai	1020	1022.39	1.4	Kaimelio žiedas	1022.5	15.4	Subačiaus st.	1078.1	10	Autobusai	10	02
651382	2-1681	507	B>A	Markučiai–Baltupiai–Fabijoniškės	1072	1082.4301	9.3000002	Arkikatedra	1093.1	23.200001	Tauragnų st.	1121.9	10	Autobusai	10	02
651228	2-2898	715	B>A	Markučiai–Baltupiai–Fabijoniškės	386	386.13	-0.1	Žaliasis tiltas	402.20001	3.2	Jono Kazlausko st.	415.89999	10	Autobusai	10	03
651228	2-2898	715	A>B	Fabijoniškės–Baltupiai–Markučiai	436	435.82999	-0.1	Kaimelio žiedas	436.89999	16.6	Subačiaus st.	497.60001	10	Autobusai	10	03
651228	2-2898	715	B>A	Markučiai–Baltupiai–Fabijoniškės	494	502.01001	8.1999998	Markučiai	502.20001	22.4	Tauragnų st.	542.09998	10	Autobusai	10	03
651228	2-2898	715	A>B	Fabijoniškės–Baltupiai–Markučiai	572	571.71002	-1.8	Didlaukio st.	583.5	3.4000001	Užupio st.	614	10	Autobusai	10	03
651228	2-2898	715	A>B	Fabijoniškės–Baltupiai–Markučiai	789	789.48999	-0.80000001	Didlaukio st.	801.40002	3.8	Užupio st.	831.40002	10	Autobusai	10	03
651228	2-2898	715	A>B	Fabijoniškės–Baltupiai–Markučiai	1009	1008.26	-2.3	Didlaukio st.	1019.9	10.1	Užupio st.	1059.7	10	Autobusai	10	03
651228	2-2898	715	B>A	Markučiai–Baltupiai–Fabijoniškės	1062	1066.08	2.7	Karaliaus Mindaugo tiltas	1078.5	28.799999	Ateities st.	1132.1	10	Autobusai	10	03
651228	2-2898	715	A>B	Fabijoniškės–Baltupiai–Markučiai	1148	1147.72	-1.6	Ateities st.	1159.4	6.3000002	Užupio st.	1190.9	10	Autobusai	10	03
651228	2-2898	715	B>A	Markučiai–Baltupiai–Fabijoniškės	1197	1198.39	1.5	Markučiai	1198.6	6.9000001	Baltupiai	1231.7	10	Autobusai	10	03
