RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
682026	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	934	933.58002	-0.1	Oro uostas	934	3.4000001	Prūsų st.	948.40002	1	Autobusai	1	01-Ž
682026	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	958	957.34998	-0.2	Prūsų st.	970.90002	3.5	Vikingų st.	981.59998	1	Autobusai	1	01-Ž
682026	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	986	988.46002	2.8	Oro uostas	988.79999	9.1000004	Aguonų st.	1012.3	1	Autobusai	1	01-Ž
682026	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1011	1015.64	3.2	Aguonų st.	1020.4	13.3	Vikingų st.	1044.5	1	Autobusai	1	01-Ž
682026	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1039	1047.74	8.6000004	Oro uostas	1047.6	19.5	Aguonų st.	1075.7	1	Autobusai	1	01-Ž
682026	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1123	1122.75	0	Oro uostas	1123.1	5.1999998	Prūsų st.	1139.1	1	Autobusai	1	01-Ž
682026	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1332	1331.6899	-3.2	„Sparta“	1344.1	-0.40000001	Vikingų st.	1334.6	1	Autobusai	1	01-Ž
682091	2-320	793	A>B	Fabijoniškės–Baltupiai–Markučiai	418	417.79999	-0.30000001	Kaimelio žiedas	418.89999	4	Žalgirio st.	445.29999	10	Autobusai	10	01-Ž
682091	2-320	793	B>A	Markučiai–Baltupiai–Fabijoniškės	474	474.78	0	Antano Jonyno st.	518.90002	4	Bernardinų sodas	486.89999	10	Autobusai	10	01-Ž
682091	2-320	793	B>A	Markučiai–Baltupiai–Fabijoniškės	715	716.39001	1.1	Bernardinų sodas	725	7.5999999	Tauragnų st.	747.29999	10	Autobusai	10	01-Ž
682091	2-320	793	A>B	Fabijoniškės–Baltupiai–Markučiai	771	772.33002	-1.4	Naujakiemio st.	785.90002	3.0999999	Užupio st.	812.79999	10	Autobusai	10	01-Ž
682091	2-320	793	B>A	Markučiai–Baltupiai–Fabijoniškės	826	826.85999	0.80000001	Bernardinų sodas	835.59998	4.9000001	Ateities st.	868.20001	10	Autobusai	10	01-Ž
682091	2-320	793	A>B	Fabijoniškės–Baltupiai–Markučiai	996	996	-1.1	Didlaukio st.	1008.2	5.0999999	Užupio st.	1041.7	10	Autobusai	10	01-Ž
682091	2-320	793	B>A	Markučiai–Baltupiai–Fabijoniškės	1049	1048.86	-1.5	Karaliaus Mindaugo tiltas	1061.6	4.0999999	Žaliasis tiltas	1072.2	10	Autobusai	10	01-Ž
682091	2-320	793	A>B	Fabijoniškės–Baltupiai–Markučiai	1129	1128.99	0	Kaimelio žiedas	1130.1	4.3000002	Užupio st.	1170.9	10	Autobusai	10	01-Ž
682091	2-320	793	A>B	Fabijoniškės–Baltupiai–Markučiai	1233	1233.0699	-0.2	Didlaukio st.	1243	5	Užupio st.	1271.7	10	Autobusai	10	01-Ž
682221	2-861	721	A>B	Fabijoniškės–Baltupiai–Markučiai	426	425.20999	-0.80000001	Kaimelio žiedas	426.29999	10.1	Žalgirio st.	459.39999	10	Autobusai	10	02
682221	2-861	721	A>B	Fabijoniškės–Baltupiai–Markučiai	908	908.87	0.2	Didlaukio st.	921.5	4.5	Žalgirio st.	935.79999	10	Autobusai	10	02
682221	2-861	721	B>A	Markučiai–Baltupiai–Fabijoniškės	961	962.31	1.3	Dailės akademija	969.59998	9.6000004	Mykolo Romerio universitetas	1016.2	10	Autobusai	10	02
682221	2-861	721	A>B	Fabijoniškės–Baltupiai–Markučiai	1020	1022.75	2.7	Didlaukio st.	1035.9	13.3	Užupio st.	1073	10	Autobusai	10	02
682221	2-861	721	B>A	Markučiai–Baltupiai–Fabijoniškės	1072	1082.21	10.3	Markučiai	1082.4	17.299999	Kalvarijų turgus	1110.9	10	Autobusai	10	02
682167	2-3098	958	A>B	Fabijoniškės–Baltupiai–Markučiai	436	434.62	-1.4	Kaimelio žiedas	435.70001	9.5	Žalgirio st.	468.79999	10	Autobusai	10	03
682167	2-3098	958	A>B	Fabijoniškės–Baltupiai–Markučiai	898	898.12	-1.7	Didlaukio st.	909.5	4.3000002	Užupio st.	942.90002	10	Autobusai	10	03
682167	2-3098	958	A>B	Fabijoniškės–Baltupiai–Markučiai	1009	1009.47	-0.60000002	Didlaukio st.	1021.6	9.6000004	Subačiaus st.	1062.2	10	Autobusai	10	03
