RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
710219	3-2331	2620	A>B	Karoliniškės–Žvėrynas–Stotis	392	399.07001	7	Gėlių st.	428.20001	9	Sėlių st.	414.10001	1	Troleibusai	1	01
710219	3-2331	2620	B>A	Stotis–Žvėrynas–Karoliniškės	426	432.60999	5.5999999	Trakų st.	437.89999	8.3000002	Pamėnkalnio st.	446	1	Troleibusai	1	01
710219	3-2331	2620	A>B	Karoliniškės–Žvėrynas–Stotis	468	481.70001	13.6	Ugniagesių st.	484.70001	18.9	Trakų st.	515.20001	1	Troleibusai	1	01
710219	3-2331	2620	B>A	Stotis–Žvėrynas–Karoliniškės	505	521.51001	14.8	Ugniagesių st.	550.5	17.200001	Pamėnkalnio st.	534	1	Troleibusai	1	01
710219	3-2331	2620	A>B	Karoliniškės–Žvėrynas–Stotis	580	599.28998	18.299999	Jokūbo Jasinskio st.	618.79999	19.4	Pasakų parkas	599.70001	1	Troleibusai	1	01
710219	3-2331	2620	B>A	Stotis–Žvėrynas–Karoliniškės	614	632.02002	16	Atminties st.	660.90002	18.799999	Pamėnkalnio st.	644.5	1	Troleibusai	1	01
710219	3-2331	2620	A>B	Karoliniškės–Žvėrynas–Stotis	667	670.71002	3.8	Atminties st.	672.29999	5.5999999	Trakų st.	699.20001	1	Troleibusai	1	01
710219	3-2331	2620	B>A	Stotis–Žvėrynas–Karoliniškės	701	706.04999	4.6999998	Sietyno st.	730.90002	7.0999999	Pamėnkalnio st.	719.90002	1	Troleibusai	1	01
710219	3-2331	2620	A>B	Karoliniškės–Žvėrynas–Stotis	901	901.73999	0.69999999	Karoliniškių poliklinika	906.09998	3.2	Trakų st.	930.79999	1	Troleibusai	1	01
710219	3-2331	2620	B>A	Stotis–Žvėrynas–Karoliniškės	935	939.13	3.7	Stotis	938.90002	5.5	Teodoro Narbuto st.	962.79999	1	Troleibusai	1	01
710219	3-2331	2620	A>B	Karoliniškės–Žvėrynas–Stotis	981	983.87	2.7	Atminties st.	985.20001	5.0999999	Trakų st.	1012.6	1	Troleibusai	1	01
710219	3-2331	2620	B>A	Stotis–Žvėrynas–Karoliniškės	1015	1020.75	3.4000001	Ugniagesių st.	1051.7	6.1999998	Pamėnkalnio st.	1033.9	1	Troleibusai	1	01
710360	3-10605	2713	A>B	Karoliniškės–Žvėrynas–Stotis	432	428.70001	-3.2	Pasakų parkas	429.20001	-1.8	Trakų st.	457.79999	1	Troleibusai	1	02Ž
710360	3-10605	2713	B>A	Stotis–Žvėrynas–Karoliniškės	469	465.92001	-4	Ugniagesių st.	495.70001	-2.5	Latvių st.	483	1	Troleibusai	1	02Ž
710360	3-10605	2713	A>B	Karoliniškės–Žvėrynas–Stotis	516	509.42001	-6.4000001	Atminties st.	511.20001	-0.80000001	Pamėnkalnio st.	538.09998	1	Troleibusai	1	02Ž
710360	3-10605	2713	B>A	Stotis–Žvėrynas–Karoliniškės	551	548.44	-4.8000002	Atminties st.	577.09998	-0.89999998	Pamėnkalnio st.	561.79999	1	Troleibusai	1	02Ž
710360	3-10605	2713	A>B	Karoliniškės–Žvėrynas–Stotis	596	585.96997	-9.8999996	Atminties st.	587.70001	-9.1000004	Trakų st.	613.5	1	Troleibusai	1	02Ž
710360	3-10605	2713	B>A	Stotis–Žvėrynas–Karoliniškės	630	621.71002	-8.3999996	Stotis	621.59998	-5.8000002	Pamėnkalnio st.	636	1	Troleibusai	1	02Ž
710360	3-10605	2713	A>B	Karoliniškės–Žvėrynas–Stotis	703	699.07001	-3.8	Atminties st.	700.79999	-2.2	Trakų st.	727.40002	1	Troleibusai	1	02Ž
710360	3-10605	2713	B>A	Stotis–Žvėrynas–Karoliniškės	737	735.22998	-3.3	Islandijos st.	744.09998	-2.5999999	Latvių st.	750.90002	1	Troleibusai	1	02Ž
710360	3-10605	2713	A>B	Karoliniškės–Žvėrynas–Stotis	856	859.72998	3.7	Atminties st.	861.20001	5.6999998	Trakų st.	888.29999	1	Troleibusai	1	02Ž
710360	3-10605	2713	B>A	Stotis–Žvėrynas–Karoliniškės	890	897.67999	7.3000002	Stotis	897.40002	9.8000002	Pamėnkalnio st.	911.59998	1	Troleibusai	1	02Ž
710360	3-10605	2713	A>B	Karoliniškės–Žvėrynas–Stotis	937	943.83002	6.5999999	Karoliniškių poliklinika	948.09998	10	Trakų st.	973.5	1	Troleibusai	1	02Ž
