RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	351	353.31	2.2	Stotis	353.29999	4.1999998	Latvių st.	371.60001	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	392	402.53	10.6	Ugniagesių st.	405.60001	11.6	Trakų st.	429.20001	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	426	437.95001	11.7	Stotis	437.79999	15.5	Sietyno st.	466.70001	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	468	488.45001	20.6	Atminties st.	490.10001	24.1	Trakų st.	520.40002	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	505	528.65997	20.299999	Atminties st.	557.20001	22.799999	Rūdninkų st.	531.29999	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	580	604.09998	23.5	Jokūbo Jasinskio st.	623.90002	25.799999	Ugniagesių st.	608.70001	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	614	639.42999	25.1	Rūdninkų st.	642.59998	26.5	Pamėnkalnio st.	652.29999	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	667	684.17999	16.299999	Teodoro Narbuto st.	693.90002	17.700001	Trakų st.	711.29999	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	701	720.03003	18.9	Stotis	720	21	Pamėnkalnio st.	733.79999	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	749	765.34003	16.1	Teodoro Narbuto st.	775.5	18.1	Trakų st.	793.59998	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	783	801.77002	18.5	Trakų st.	807.70001	19.5	Pamėnkalnio st.	814.29999	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	827	846.79999	19.299999	Jokūbo Jasinskio st.	866.79999	21.1	Trakų st.	874.59998	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	861	881.95001	20.799999	Stotis	881.90002	23.1	Latvių st.	900.59998	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	901	928.29999	27.1	Pamėnkalnio st.	950.59998	28.1	Trakų st.	955.70001	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	935	964.04999	28.5	Islandijos st.	973.79999	32.099998	Atminties st.	999	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	981	1011.67	30.9	Atminties st.	1013.4	33.599998	Trakų st.	1041.2	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	1015	1047.66	32.700001	Stotis	1047.8	46	Sietyno st.	1088.7	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	1092	1124.8101	32.900002	Atminties st.	1126.5	33.900002	Liubarto tiltas	1144	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	1126	1161	32.900002	Laisvės prospektas	1186	35	Pamėnkalnio st.	1173.8	1	Troleibusai	1	01
722055	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	1176	1204.4399	28.4	Jokūbo Jasinskio st.	1223.9	36.400002	Trakų st.	1238	1	Troleibusai	1	01
722055	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	1209	1246.21	34.200001	Atminties st.	1274.3	37.099998	Pamėnkalnio st.	1257.9	1	Troleibusai	1	01
722197	3-10399	2686	A>B	Karoliniškės–Žvėrynas–Stotis	432	433.07999	0.89999998	Karoliniškių poliklinika	437.39999	7.0999999	Trakų st.	466.70001	1	Troleibusai	1	02Ž
722197	3-10399	2686	B>A	Stotis–Žvėrynas–Karoliniškės	469	472.32001	0.89999998	Atminties st.	501.79999	4	Stotis	473	1	Troleibusai	1	02Ž
722197	3-10399	2686	B>A	Stotis–Žvėrynas–Karoliniškės	551	554.51001	1.4	Sietyno st.	577.59998	3.5	Latvių st.	571	1	Troleibusai	1	02Ž
722197	3-10399	2686	A>B	Karoliniškės–Žvėrynas–Stotis	596	593.45001	-3.8	Pamėnkalnio st.	614.70001	-2.8	Pasakų parkas	593.5	1	Troleibusai	1	02Ž
722197	3-10399	2686	A>B	Karoliniškės–Žvėrynas–Stotis	703	699.98999	-3.8	Centro poliklinika	724.29999	-2.0999999	Liubarto tiltas	719	1	Troleibusai	1	02Ž
722197	3-10399	2686	B>A	Stotis–Žvėrynas–Karoliniškės	737	734.03998	-4.5999999	Laisvės prospektas	758.5	-2.8	Latvių st.	750.70001	1	Troleibusai	1	02Ž
722197	3-10399	2686	A>B	Karoliniškės–Žvėrynas–Stotis	856	863.09998	6.5999999	Centro poliklinika	887.59998	7.6999998	Laisvės prospektas	871.20001	1	Troleibusai	1	02Ž
