RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
763713	3-2459	2663	A>B	Karoliniškės–Žvėrynas–Stotis	392	396.20999	3.7	Jokūbo Jasinskio st.	415.20001	5	Vingriai	424.29999	1	Troleibusai	1	01
763713	3-2459	2663	B>A	Stotis–Žvėrynas–Karoliniškės	426	431.79001	5.0999999	Islandijos st.	441.5	6.6999998	Latvių st.	449.20001	1	Troleibusai	1	01
763713	3-2459	2663	A>B	Karoliniškės–Žvėrynas–Stotis	468	479.57999	9	Centro poliklinika	503.79999	11.7	Laisvės prospektas	487.20001	1	Troleibusai	1	01
763713	3-2459	2663	B>A	Stotis–Žvėrynas–Karoliniškės	505	516.10999	10.6	Stotis	515.70001	12.6	Teodoro Narbuto st.	539.79999	1	Troleibusai	1	01
763713	3-2459	2663	A>B	Karoliniškės–Žvėrynas–Stotis	580	596.19	15.2	Centro poliklinika	620.29999	16.700001	Sėlių st.	610.90002	1	Troleibusai	1	01
763713	3-2459	2663	B>A	Stotis–Žvėrynas–Karoliniškės	614	632.07001	17.200001	Atminties st.	662.09998	18.5	Latvių st.	649	1	Troleibusai	1	01
763713	3-2459	2663	A>B	Karoliniškės–Žvėrynas–Stotis	667	676.66998	8.1999998	Gėlių st.	705.40002	9.6000004	Karoliniškių poliklinika	681	1	Troleibusai	1	01
763713	3-2459	2663	B>A	Stotis–Žvėrynas–Karoliniškės	701	712.07001	10.7	Stotis	711.79999	12.1	Latvių st.	729.59998	1	Troleibusai	1	01
763713	3-2459	2663	A>B	Karoliniškės–Žvėrynas–Stotis	749	755.64001	6.4000001	Jokūbo Jasinskio st.	776	7.0999999	Liubarto tiltas	774.20001	1	Troleibusai	1	01
763713	3-2459	2663	B>A	Stotis–Žvėrynas–Karoliniškės	783	792.03003	8.3999996	Teodoro Narbuto st.	813.79999	9.6999998	Pamėnkalnio st.	804.5	1	Troleibusai	1	01
763713	3-2459	2663	A>B	Karoliniškės–Žvėrynas–Stotis	827	837.44	10.4	Gėlių st.	867.5	11.6	Liubarto tiltas	856.70001	1	Troleibusai	1	01
763713	3-2459	2663	B>A	Stotis–Žvėrynas–Karoliniškės	861	873.73999	12.4	Rūdninkų st.	876.90002	14.1	Latvių st.	891.59998	1	Troleibusai	1	01
763713	3-2459	2663	A>B	Karoliniškės–Žvėrynas–Stotis	901	927.28998	26.200001	Laisvės prospektas	934.79999	27.4	Trakų st.	955	1	Troleibusai	1	01
763713	3-2459	2663	B>A	Stotis–Žvėrynas–Karoliniškės	935	963.59998	28.200001	Trakų st.	969.29999	30.6	Latvių st.	982.09998	1	Troleibusai	1	01
763713	3-2459	2663	A>B	Karoliniškės–Žvėrynas–Stotis	981	1016.49	34.799999	Sėlių st.	1030	37	Trakų st.	1044.5	1	Troleibusai	1	01
763713	3-2459	2663	B>A	Stotis–Žvėrynas–Karoliniškės	1015	1053.25	37.700001	Stotis	1052.9	41.5	Latvių st.	1074	1	Troleibusai	1	01
