RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
769289	3-140	2528	A>B	Karoliniškės–Žvėrynas–Stotis	392	395.54999	3.8	Pamėnkalnio st.	417.10001	5.1999998	Žvėrynas	409.10001	1	Troleibusai	1	01
769289	3-140	2528	B>A	Stotis–Žvėrynas–Karoliniškės	426	431.42001	4.3000002	Ugniagesių st.	461	6.9000001	Latvių st.	449.39999	1	Troleibusai	1	01
769289	3-140	2528	A>B	Karoliniškės–Žvėrynas–Stotis	468	479.94	12.3	Atminties st.	481.89999	13.9	Trakų st.	510.20001	1	Troleibusai	1	01
769289	3-140	2528	B>A	Stotis–Žvėrynas–Karoliniškės	505	516.88	11.7	Stotis	516.79999	14.7	Sietyno st.	544.90002	1	Troleibusai	1	01
769387	3-10605	2713	A>B	Karoliniškės–Žvėrynas–Stotis	432	413.01001	-19.5	Centro poliklinika	438.70001	-18.6	Teodoro Narbuto st.	424.10001	1	Troleibusai	1	02Ž
769387	3-10605	2713	B>A	Stotis–Žvėrynas–Karoliniškės	469	448.23001	-19.799999	Stotis	449.39999	-16.5	Laisvės prospektas	478.5	1	Troleibusai	1	02Ž
769387	3-10605	2713	A>B	Karoliniškės–Žvėrynas–Stotis	516	498.01001	-18	Atminties st.	499.60001	-16.299999	Liubarto tiltas	517.70001	1	Troleibusai	1	02Ž
769387	3-10605	2713	B>A	Stotis–Žvėrynas–Karoliniškės	551	534.98999	-16.299999	Stotis	534.79999	-14.1	Ugniagesių st.	566.5	1	Troleibusai	1	02Ž
769297	3-263	2665	B>A	Stotis–Žvėrynas–Karoliniškės	409	412.17001	2.5999999	Islandijos st.	421.89999	4.0999999	Laisvės prospektas	439.10001	1	Troleibusai	1	03
769344	3-2000	2560	A>B	Karoliniškės–Žvėrynas–Stotis	403	358.19	-45.900002	Centro poliklinika	381.20001	-43.900002	Latvių st.	373.5	1	Troleibusai	1	04
769344	3-2000	2560	B>A	Stotis–Žvėrynas–Karoliniškės	437	393.41	-46.099998	Ugniagesių st.	421.79999	-43.900002	Latvių st.	409.60001	1	Troleibusai	1	04
769344	3-2000	2560	A>B	Karoliniškės–Žvėrynas–Stotis	403	446.41	43	Ugniagesių st.	449	46.599998	Trakų st.	475.10001	1	Troleibusai	1	04
769344	3-2000	2560	B>A	Stotis–Žvėrynas–Karoliniškės	437	485.12	47.400002	Islandijos st.	494.79999	49	Teodoro Narbuto st.	508.20001	1	Troleibusai	1	04
769344	3-2000	2560	A>B	Karoliniškės–Žvėrynas–Stotis	558	534.70001	-23.299999	Laisvės prospektas	542.20001	-22.4	Trakų st.	562.20001	1	Troleibusai	1	04
769325	3-2466	2667	A>B	Karoliniškės–Žvėrynas–Stotis	341	343.70001	2.7	Pamėnkalnio st.	365.10001	3.5999999	Trakų st.	370.20001	1	Troleibusai	1	05
769325	3-2466	2667	B>A	Stotis–Žvėrynas–Karoliniškės	374	379.12	4.5999999	Rūdninkų st.	382.20001	6.3000002	Pamėnkalnio st.	392	1	Troleibusai	1	05
769325	3-2466	2667	A>B	Karoliniškės–Žvėrynas–Stotis	418	427.89001	9.1999998	Pamėnkalnio st.	450.79999	9.8999996	Laisvės prospektas	435.39999	1	Troleibusai	1	05
769325	3-2466	2667	B>A	Stotis–Žvėrynas–Karoliniškės	455	465.48999	10	Rūdninkų st.	468.60001	11.7	Latvių st.	483.20001	1	Troleibusai	1	05
769325	3-2466	2667	A>B	Karoliniškės–Žvėrynas–Stotis	499	516.41998	17.1	Jokūbo Jasinskio st.	537	18.799999	Trakų st.	545	1	Troleibusai	1	05
769325	3-2466	2667	B>A	Stotis–Žvėrynas–Karoliniškės	534	552.54999	18.299999	Stotis	552.40002	20.4	Pamėnkalnio st.	566.20001	1	Troleibusai	1	05
769300	3-2532	1652	A>B	Saulėtekis–Kalvarijų g.–Naujininkai	420	426.29001	6.1999998	Prūsų st.	475.60001	7.5999999	Kareivių st.	442.20001	10	Troleibusai	10	01
769300	3-2532	1652	B>A	Naujininkai–Kalvarijų g.–Saulėtekis	478	484.88	6.8000002	Naujininkai	484.89999	11.6	Lizdeikos st.	525.09998	10	Troleibusai	10	01
769412	3-1743	1586	A>B	Saulėtekis–Kalvarijų g.–Naujininkai	429	451.42001	21.700001	Prūsų st.	500	23.1	Žalgirio st.	478.10001	10	Troleibusai	10	02
769412	3-1743	1586	B>A	Naujininkai–Kalvarijų g.–Saulėtekis	487	514.56	26.4	Gedimino technikos universitetas	556.79999	29.1	Juozo Tumo-Vaižganto st.	527.09998	10	Troleibusai	10	02
