RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	392	401.20999	9.1000004	Ugniagesių st.	404.20001	10.8	Liubarto tiltas	419.89999	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	426	437.23001	10.7	Reformatų st.	444.20001	12.8	Atminties st.	470.70001	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	468	487.29001	18.5	Sėlių st.	501.79999	19.799999	Trakų st.	516.09998	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	505	524.72998	18.700001	Karoliniškių poliklinika	553	19.700001	Sietyno st.	549.90002	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	580	601.64001	22	Laisvės prospektas	609.59998	23.6	Trakų st.	630.20001	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	614	639.27002	24.299999	Latvių st.	656.79999	25.4	Atminties st.	670.29999	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	667	682.16998	14.7	Karoliniškių poliklinika	686.09998	16.299999	Sėlių st.	697.40002	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	701	718.73999	16.700001	Trakų st.	724	19.4	Pamėnkalnio st.	732.09998	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	749	763.97998	14	Jokūbo Jasinskio st.	783.5	15.2	Trakų st.	790.79999	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	783	800.46002	16.4	Islandijos st.	809.70001	19.299999	Ugniagesių st.	832	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	827	847.46997	20.4	Ugniagesių st.	850.40002	21.700001	Liubarto tiltas	866.70001	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	861	883.81	21.9	Stotis	883.09998	25.4	Pamėnkalnio st.	898.09998	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	901	928.03998	26.299999	Jokūbo Jasinskio st.	947.90002	27.299999	Laisvės prospektas	935.79999	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	935	963.40997	28.6	Stotis	963.59998	31.5	Latvių st.	983	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	981	1011.8	30.799999	Atminties st.	1013.4	33.900002	Trakų st.	1041.5	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	1015	1050.7	34.099998	Ugniagesių st.	1082.3	36.700001	Sėlių st.	1071.5	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	1092	1125.09	32.900002	Atminties st.	1126.4	34.200001	Liubarto tiltas	1144.3	1	Troleibusai	1	01
739582	3-1569	2623	B>A	Stotis–Žvėrynas–Karoliniškės	1126	1160.85	33.700001	Reformatų st.	1169.7	35.900002	Latvių st.	1179.4	1	Troleibusai	1	01
739582	3-1569	2623	A>B	Karoliniškės–Žvėrynas–Stotis	1176	1206.09	29.6	Karoliniškių poliklinika	1210.1	31.700001	Trakų st.	1233.3	1	Troleibusai	1	01
