RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
669132	2-10370	976	B>A	Markučiai–Baltupiai–Fabijoniškės	402	402.09	0.1	Markučiai	402.20001	4.0999999	Broniaus Laurinavičiaus skveras	421.70001	10	Autobusai	10	01-Ž
669132	2-10370	976	A>B	Fabijoniškės–Baltupiai–Markučiai	573	573.09998	-0.1	Kaimelio žiedas	574	3.2	Dailės akademija	608.20001	10	Autobusai	10	01-Ž
669132	2-10370	976	A>B	Fabijoniškės–Baltupiai–Markučiai	668	668.20001	0.1	Kaimelio žiedas	669.29999	10.6	Subačiaus st.	713.59998	10	Autobusai	10	01-Ž
669132	2-10370	976	B>A	Markučiai–Baltupiai–Fabijoniškės	713	716.78998	1.3	Antano Jonyno st.	752.09998	4.6999998	Broniaus Laurinavičiaus skveras	736.29999	10	Autobusai	10	01-Ž
669132	2-10370	976	A>B	Fabijoniškės–Baltupiai–Markučiai	765	764.95001	-0.1	Liudo Giros st.	769	4.8000002	Subačiaus st.	804.79999	10	Autobusai	10	01-Ž
669132	2-10370	976	A>B	Fabijoniškės–Baltupiai–Markučiai	859	858.56	-0.5	Kaimelio žiedas	859.59998	8.8000002	Subačiaus st.	902.79999	10	Autobusai	10	01-Ž
669132	2-10370	976	B>A	Markučiai–Baltupiai–Fabijoniškės	904	909.92999	5.0999999	Subačiaus st.	914	9.6000004	Broniaus Laurinavičiaus skveras	932.20001	10	Autobusai	10	01-Ž
669132	2-10370	976	A>B	Fabijoniškės–Baltupiai–Markučiai	951	951.13	0.2	Kaimelio žiedas	952.20001	7.6999998	Subačiaus st.	993.79999	10	Autobusai	10	01-Ž
669132	2-10370	976	B>A	Markučiai–Baltupiai–Fabijoniškės	996	999.06	3.2	Markučiai	999.20001	6.3000002	Broniaus Laurinavičiaus skveras	1020.9	10	Autobusai	10	01-Ž
669132	2-10370	976	A>B	Fabijoniškės–Baltupiai–Markučiai	1049	1048.22	-0.69999999	Kaimelio žiedas	1049.3	13.3	Subačiaus st.	1097.5	10	Autobusai	10	01-Ž
