RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	483	483	-0.40000001	Oro uostas	482.70001	4.3000002	Aguonų st.	499.60001	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	504	503	-0.40000001	Stotis	503.60001	4.3000002	Vikingų st.	520.70001	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	578	577	-0.69999999	Aguonų st.	581.40002	3.3	Vikingų st.	592.70001	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	622	621	-0.5	Aguonų st.	625.79999	4.6999998	Vikingų st.	638.20001	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	642	642	-0.1	Oro uostas	641.90002	4.0999999	Aguonų st.	658	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	665	664	-1.7	Aguonų st.	667.5	5.5999999	Vikingų st.	682	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	685	688	3.2	Oro uostas	688.20001	6.6999998	Aguonų st.	703.59998	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	706	706	1.2	Stotis	707.20001	7.3000002	Vikingų st.	724.70001	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	726	730	3.7	Oro uostas	729.70001	8	„Sparta“	744	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	748	747	-0.89999998	Aguonų st.	751.20001	4.8000002	Vikingų st.	764.20001	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	767	770	2.5	Oro uostas	769.5	6.8000002	Aguonų st.	785.79999	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	788	788	0	Aguonų st.	792.29999	3.9000001	Vikingų st.	803.29999	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	807	807	0	Oro uostas	807	3.4000001	Aguonų st.	822.29999	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	830	832	2.8	Stotis	832.90002	12.3	Vikingų st.	853.70001	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	855	859	2.8	Oro uostas	857.79999	8.3999996	Aguonų st.	875.29999	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	878	880	2.5999999	Stotis	880.79999	8.1000004	Vikingų st.	899.5	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	899	904	4.5999999	Oro uostas	903.70001	9.6000004	Prūsų st.	916.29999	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	922	924	3.2	Stotis	925.20001	9.1000004	Vikingų st.	944.5	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	943	949	5.4000001	Oro uostas	948.40002	10.7	Prūsų st.	961.29999	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	969	970	1.8	Stotis	971	11	Vikingų st.	994.40002	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	991	1000	8.6000004	Oro uostas	999.70001	13.3	Prūsų st.	1012	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1015	1020	3.4000001	Prūsų st.	1029.4	8.3000002	Vikingų st.	1037.7	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1037	1044	5.3000002	Oro uostas	1042.3	12	Prūsų st.	1056.7	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1061	1065	2.9000001	Prūsų st.	1075	5.5	Vikingų st.	1080.9	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1083	1086	2.8	Oro uostas	1085.9	5.1999998	Prūsų st.	1095.9	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1133	1137	3.0999999	Prūsų st.	1147.1	8	Vikingų st.	1155.4	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1155	1162	6.1999998	Oro uostas	1161.2	9.3999996	Prūsų st.	1172.1	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1178	1180	-0.89999998	Prūsų st.	1188.1	3.7	Vikingų st.	1196.2	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1200	1201	0.89999998	Oro uostas	1201	4	Aguonų st.	1215.9	1	Autobusai	1	01-Ž
618491	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1220	1224	3.5	Aguonų st.	1227.8	7.5	Vikingų st.	1238.9	1	Autobusai	1	01-Ž
618491	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1239	1244	5	Oro uostas	1244	7.5	Prūsų st.	1254.2	1	Autobusai	1	01-Ž
