RunID	GPSNum	GarNum	Tipas	Pavadinimas	planTripStartTime	tripStartTime	ahead	aheadStop	aheadStopTime	behind	behindStop	behindStopTime	ReisoMarsrutas	Transportas	Marsrutas	Pavadinimas
-----	------	------	-----	-----------	-----------------	-------------	-----	---------	-------------	------	----------	--------------	--------------	-----------	---------	-----------
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	415	414	-4	Stotis	411	0	Naujininkai	429	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	476	475	-4.8000002	Stotis	471.60001	0	Vikingų st.	496.10001	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	556	556	-0.5	Stotis	557	4.4000001	Naujininkai	573.40002	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	627	627	-22.200001	Stotis	605	-0.1	Naujininkai	640.90002	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	679	678	-3.7	Stotis	675.40002	-1.3	Aguonų st.	683.79999	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	732	731	-4.5	Stotis	727.5	-0.80000001	Naujininkai	745.20001	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	784	783	-6.5	Stotis	777.90002	-0.5	Naujininkai	797.5	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	841	841	-12.8	Stotis	828.20001	0.89999998	Vikingų st.	862	1	Autobusai	1	01-Ž
631032	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	869	870	1.1	Vikingų st.	873.09998	4.6999998	Aguonų st.	890.90002	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	906	904	-12.8	Stotis	893.70001	-0.89999998	Aguonų st.	911.09998	1	Autobusai	1	01-Ž
631032	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	934	935	1.2	Oro uostas	935.20001	4.4000001	Aguonų st.	955.59998	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	958	961	-1.2	Stotis	956.79999	6.0999999	Vikingų st.	984.29999	1	Autobusai	1	01-Ž
631032	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	986	992	5.3000002	„Sparta“	1006.8	7.0999999	Prūsų st.	1004	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1011	1014	0.2	Stotis	1011.4	5.9000001	Naujininkai	1030.9	1	Autobusai	1	01-Ž
631032	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1039	1040	1.2	Vikingų st.	1043.3	3.8	Prūsų st.	1053.8	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1096	1100	2.5	Vikingų st.	1117.6	3.8	Aguonų st.	1104.9	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1148	1149	-4.6999998	Stotis	1143.4	1	Aguonų st.	1155.1	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1200	1202	-6.3000002	Stotis	1193.9	0.89999998	Naujininkai	1214.9	1	Autobusai	1	01-Ž
631032	2-2963	720	A>B	Stotis–Vikingų g.–Oro uostas	1304	1305	-5.3000002	Stotis	1298.9	-0.2	Vikingų st.	1324	1	Autobusai	1	01-Ž
631032	2-2963	720	B>A	Oro uostas–Vikingų g.–Stotis	1332	1333	-0.2	Aguonų st.	1349.1	3.3	Vikingų slėnis	1340.3	1	Autobusai	1	01-Ž
631150	2-1663	972	A>B	Fabijoniškės–Baltupiai–Markučiai	325	325	-0.40000001	Didlaukio st.	334.79999	3.5999999	Žalgirio st.	346.79999	10	Autobusai	10	01-Ž
631150	2-1663	972	B>A	Markučiai–Baltupiai–Fabijoniškės	474	474	0.2	Markučiai	474.29999	6.8000002	Kalvarijų turgus	501.39999	10	Autobusai	10	01-Ž
